DD,MM,YYYY,HH_start,HH_end_1,solar_heat_production_Mwh,solar_radiation_Wh-sqm,HH_end_2,diff_HH_end_2-1,count_of_selcted,manipulated
23,3,2012,21,22,0,0,22,0,1966,
23,3,2012,22,23,0,0,23,0,1967,
23,3,2012,23,24,0,0,24,0,1968,
24,3,2012,0,1,0,0,1,0,1969,
24,3,2012,1,2,0,0,2,0,1970,
24,3,2012,2,3,0,0,3,0,1971,
24,3,2012,3,4,0,0,4,0,1972,
24,3,2012,4,5,0,0,5,0,1973,
24,3,2012,5,6,0,0,6,0,1974,
24,3,2012,6,7,0,5,7,0,1975,
24,3,2012,7,8,0,36,8,0,1976,
24,3,2012,8,9,0,87,9,0,1977,
24,3,2012,9,10,0,128,10,0,1978,
24,3,2012,10,11,0.03,159,11,0,1979,
24,3,2012,11,12,0.07,177,12,0,1980,
24,3,2012,12,13,0.06,222,13,0,1981,
24,3,2012,13,14,0.5,207,14,0,1982,
24,3,2012,14,15,0.62,176,15,0,1983,
24,3,2012,15,16,0.15,120,16,0,1984,
24,3,2012,16,17,0,85,17,0,1985,
24,3,2012,17,18,0,72,18,0,1986,
24,3,2012,18,19,0,25,19,0,1987,
24,3,2012,19,20,0,0,20,0,1988,
24,3,2012,20,21,0,0,21,0,1989,
24,3,2012,21,22,0,0,22,0,1990,
24,3,2012,22,23,0,0,23,0,1991,
24,3,2012,23,24,0,0,24,0,1992,
25,3,2012,0,1,0,0,1,0,1993,
25,3,2012,1,2,0,0,2,0,1994,
25,3,2012,2,3,0,0,3,0,1995,
25,3,2012,3,4,0,0,4,0,1996,
25,3,2012,4,5,0,0,5,0,1997,
25,3,2012,5,6,0,0,6,0,1998,
25,3,2012,6,7,0,0,7,0,1999,
25,3,2012,7,8,0,15,8,0,2000,
25,3,2012,8,9,0.04,141,9,0,2001,
25,3,2012,9,10,0.17,369,10,0,2002,
25,3,2012,10,11,3.55,554,11,0,2003,
25,3,2012,11,12,6.45,721,12,0,2004,
25,3,2012,12,13,8.12,829,13,0,2005,
25,3,2012,13,14,8.88,873,14,0,2006,
25,3,2012,14,15,8.45,843,15,0,2007,
25,3,2012,15,16,7.04,746,16,0,2008,
25,3,2012,16,17,4.76,574,17,0,2009,
25,3,2012,17,18,2.11,394,18,0,2010,
25,3,2012,18,19,0.99,133,19,0,2011,
25,3,2012,19,20,0,12,20,0,2012,
25,3,2012,20,21,0,0,21,0,2013,
25,3,2012,21,22,0,0,22,0,2014,
25,3,2012,22,23,0,0,23,0,2015,
25,3,2012,23,24,0,0,24,0,2016,
26,3,2012,0,1,0,0,1,0,2017,
26,3,2012,1,2,0,0,2,0,2018,
26,3,2012,2,3,0,0,3,0,2019,
26,3,2012,3,4,0,0,4,0,2020,
26,3,2012,4,5,0,0,5,0,2021,
26,3,2012,5,6,0,0,6,0,2022,
26,3,2012,6,7,0,0,7,0,2023,
26,3,2012,7,8,0,4,8,0,2024,
26,3,2012,8,9,0,26,9,0,2025,
26,3,2012,9,10,0,61,10,0,2026,
26,3,2012,10,11,0,108,11,0,2027,
26,3,2012,11,12,0.1,189,12,0,2028,
26,3,2012,12,13,0.4,195,13,0,2029,
26,3,2012,13,14,0.26,230,14,0,2030,
26,3,2012,14,15,0.07,244,15,0,2031,
26,3,2012,15,16,0.9,315,16,0,2032,
26,3,2012,16,17,2.18,363,17,0,2033,
26,3,2012,17,18,0.66,131,18,0,2034,
26,3,2012,18,19,0,72,19,0,2035,
26,3,2012,19,20,0,25,20,0,2036,
26,3,2012,20,21,0,0,21,0,2037,
26,3,2012,21,22,0,0,22,0,2038,
26,3,2012,22,23,0,0,23,0,2039,
26,3,2012,23,24,0,0,24,0,2040,
27,3,2012,0,1,0,0,1,0,2041,
27,3,2012,1,2,0,0,2,0,2042,
27,3,2012,2,3,0,0,3,0,2043,
27,3,2012,3,4,0,0,4,0,2044,
27,3,2012,4,5,0,0,5,0,2045,
27,3,2012,5,6,0,0,6,0,2046,
27,3,2012,6,7,0,0,7,0,2047,
27,3,2012,7,8,0,13,8,0,2048,
27,3,2012,8,9,0,130,9,0,2049,
27,3,2012,9,10,0.13,310,10,0,2050,
27,3,2012,10,11,2.32,457,11,0,2051,
27,3,2012,11,12,5.89,680,12,0,2052,
27,3,2012,12,13,6.29,723,13,0,2053,
27,3,2012,13,14,5.81,660,14,0,2054,
27,3,2012,14,15,4.83,592,15,0,2055,
27,3,2012,15,16,6.52,719,16,0,2056,
27,3,2012,16,17,4.37,562,17,0,2057,
27,3,2012,17,18,2.37,346,18,0,2058,
27,3,2012,18,19,0.66,150,19,0,2059,
27,3,2012,19,20,0,30,20,0,2060,
27,3,2012,20,21,0,1,21,0,2061,
27,3,2012,21,22,0,0,22,0,2062,
27,3,2012,22,23,0,0,23,0,2063,
27,3,2012,23,24,0,0,24,0,2064,
28,3,2012,0,1,0,0,1,0,2065,
28,3,2012,1,2,0,0,2,0,2066,
28,3,2012,2,3,0,0,3,0,2067,
28,3,2012,3,4,0,0,4,0,2068,
28,3,2012,4,5,0,0,5,0,2069,
28,3,2012,5,6,0,0,6,0,2070,
28,3,2012,6,7,0,0,7,0,2071,
28,3,2012,7,8,0,12,8,0,2072,
28,3,2012,8,9,0,63,9,0,2073,
28,3,2012,9,10,0.01,139,10,0,2074,
28,3,2012,10,11,0.75,479,11,0,2075,
28,3,2012,11,12,6.26,681,12,0,2076,
28,3,2012,12,13,6.47,730,13,0,2077,
28,3,2012,13,14,4.04,600,14,0,2078,
28,3,2012,14,15,2.17,266,15,0,2079,
28,3,2012,15,16,0.1,258,16,0,2080,
28,3,2012,16,17,0.52,115,17,0,2081,
28,3,2012,17,18,0,88,18,0,2082,
28,3,2012,18,19,0,43,19,0,2083,
28,3,2012,19,20,0,14,20,0,2084,
28,3,2012,20,21,0,0,21,0,2085,
28,3,2012,21,22,0,0,22,0,2086,
28,3,2012,22,23,0,0,23,0,2087,
28,3,2012,23,24,0,0,24,0,2088,
29,3,2012,0,1,0,0,1,0,2089,
29,3,2012,1,2,0,0,2,0,2090,
29,3,2012,2,3,0,0,3,0,2091,
29,3,2012,3,4,0,0,4,0,2092,
29,3,2012,4,5,0,0,5,0,2093,
29,3,2012,5,6,0,0,6,0,2094,
29,3,2012,6,7,0,0,7,0,2095,
29,3,2012,7,8,0,15,8,0,2096,
29,3,2012,8,9,0,75,9,0,2097,
29,3,2012,9,10,0.07,112,10,0,2098,
29,3,2012,10,11,0.09,186,11,0,2099,
29,3,2012,11,12,3.99,603,12,0,2100,
29,3,2012,12,13,4.29,559,13,0,2101,
29,3,2012,13,14,5.54,711,14,0,2102,
29,3,2012,14,15,7.43,803,15,0,2103,
29,3,2012,15,16,5.62,687,16,0,2104,
29,3,2012,16,17,4.38,601,17,0,2105,
29,3,2012,17,18,2.45,326,18,0,2106,
29,3,2012,18,19,0.25,135,19,0,2107,
29,3,2012,19,20,0,29,20,0,2108,
29,3,2012,20,21,0,1,21,0,2109,
29,3,2012,21,22,0,0,22,0,2110,
29,3,2012,22,23,0,0,23,0,2111,
29,3,2012,23,24,0,0,24,0,2112,
30,3,2012,0,1,0,0,1,0,2113,
30,3,2012,1,2,0,0,2,0,2114,
30,3,2012,2,3,0,0,3,0,2115,
30,3,2012,3,4,0,0,4,0,2116,
30,3,2012,4,5,0,0,5,0,2117,
30,3,2012,5,6,0,0,6,0,2118,
30,3,2012,6,7,0,0,7,0,2119,
30,3,2012,7,8,0,18,8,0,2120,
30,3,2012,8,9,0.02,136,9,0,2121,
30,3,2012,9,10,0.15,354,10,0,2122,
30,3,2012,10,11,3.02,539,11,0,2123,
30,3,2012,11,12,5.84,727,12,0,2124,
30,3,2012,12,13,7.75,851,13,0,2125,
30,3,2012,13,14,8.12,833,14,0,2126,
30,3,2012,14,15,6.8,872,15,0,2127,
30,3,2012,15,16,3.2,542,16,0,2128,
30,3,2012,16,17,1.73,309,17,0,2129,
30,3,2012,17,18,0.21,83,18,0,2130,
30,3,2012,18,19,0,41,19,0,2131,
30,3,2012,19,20,0,17,20,0,2132,
30,3,2012,20,21,0,1,21,0,2133,
30,3,2012,21,22,0,0,22,0,2134,
30,3,2012,22,23,0,0,23,0,2135,
30,3,2012,23,24,0,0,24,0,2136,
31,3,2012,0,1,0,0,1,0,2137,
31,3,2012,1,2,0,0,2,0,2138,
31,3,2012,2,3,0,0,3,0,2139,
31,3,2012,3,4,0,0,4,0,2140,
31,3,2012,4,5,0,0,5,0,2141,
31,3,2012,5,6,0,0,6,0,2142,
31,3,2012,6,7,0,0,7,0,2143,
31,3,2012,7,8,0,25,8,0,2144,
31,3,2012,8,9,0,71,9,0,2145,
31,3,2012,9,10,0.21,319,10,0,2146,
31,3,2012,10,11,1.97,429,11,0,2147,
31,3,2012,11,12,6.55,757,12,0,2148,
31,3,2012,12,13,8.54,890,13,0,2149,
31,3,2012,13,14,7.91,841,14,0,2150,
31,3,2012,14,15,8.53,910,15,0,2151,
31,3,2012,15,16,6.51,799,16,0,2152,
31,3,2012,16,17,5.38,633,17,0,2153,
31,3,2012,17,18,2.69,425,18,0,2154,
31,3,2012,18,19,1.08,194,19,0,2155,
31,3,2012,19,20,0,37,20,0,2156,
31,3,2012,20,21,0,1,21,0,2157,
31,3,2012,21,22,0,0,22,0,2158,
31,3,2012,22,23,0,0,23,0,2159,
31,3,2012,23,24,0,0,24,0,2160,
1,4,2012,0,1,0,0,1,0,2161,
1,4,2012,1,2,0,0,2,0,2162,
1,4,2012,2,3,0,0,3,0,2163,
1,4,2012,3,4,0,0,4,0,2164,
1,4,2012,4,5,0,0,5,0,2165,
1,4,2012,5,6,0,0,6,0,2166,
1,4,2012,6,7,0,0,7,0,2167,
1,4,2012,7,8,0,20,8,0,2168,
1,4,2012,8,9,0,99,9,0,2169,
1,4,2012,9,10,0.04,137,10,0,2170,
1,4,2012,10,11,0.2,250,11,0,2171,
1,4,2012,11,12,1.04,311,12,0,2172,
1,4,2012,12,13,0.91,352,13,0,2173,
1,4,2012,13,14,0.92,223,14,0,2174,
1,4,2012,14,15,0.05,120,15,0,2175,
1,4,2012,15,16,0.06,171,16,0,2176,
1,4,2012,16,17,0,105,17,0,2177,
1,4,2012,17,18,0.06,144,18,0,2178,
1,4,2012,18,19,0.03,109,19,0,2179,
1,4,2012,19,20,0,23,20,0,2180,
1,4,2012,20,21,0,1,21,0,2181,
1,4,2012,21,22,0,0,22,0,2182,
1,4,2012,22,23,0,0,23,0,2183,
1,4,2012,23,24,0,0,24,0,2184,
2,4,2012,0,1,0,0,1,0,2185,
2,4,2012,1,2,0,0,2,0,2186,
2,4,2012,2,3,0,0,3,0,2187,
2,4,2012,3,4,0,0,4,0,2188,
2,4,2012,4,5,0,0,5,0,2189,
2,4,2012,5,6,0,0,6,0,2190,
2,4,2012,6,7,0,1,7,0,2191,
2,4,2012,7,8,0,33,8,0,2192,
2,4,2012,8,9,0,134,9,0,2193,
2,4,2012,9,10,0.34,270,10,0,2194,
2,4,2012,10,11,1.69,589,11,0,2195,
2,4,2012,11,12,5.3,587,12,0,2196,
2,4,2012,12,13,5.45,657,13,0,2197,
2,4,2012,13,14,2.45,439,14,0,2198,
2,4,2012,14,15,4.9,641,15,0,2199,
2,4,2012,15,16,4.61,426,16,0,2200,
2,4,2012,16,17,1.64,438,17,0,2201,
2,4,2012,17,18,1.43,228,18,0,2202,
2,4,2012,18,19,0.22,135,19,0,2203,
2,4,2012,19,20,0,29,20,0,2204,
2,4,2012,20,21,0,2,21,0,2205,
2,4,2012,21,22,0,0,22,0,2206,
2,4,2012,22,23,0,0,23,0,2207,
2,4,2012,23,24,0,0,24,0,2208,
3,4,2012,0,1,0,0,1,0,2209,
3,4,2012,1,2,0,0,2,0,2210,
3,4,2012,2,3,0,0,3,0,2211,
3,4,2012,3,4,0,0,4,0,2212,
3,4,2012,4,5,0,0,5,0,2213,
3,4,2012,5,6,0,0,6,0,2214,
3,4,2012,6,7,0,1,7,0,2215,
3,4,2012,7,8,0,20,8,0,2216,
3,4,2012,8,9,0,73,9,0,2217,
3,4,2012,9,10,0,164,10,0,2218,
3,4,2012,10,11,0.1,264,11,0,2219,
3,4,2012,11,12,0.22,321,12,0,2220,
3,4,2012,12,13,3.97,557,13,0,2221,
3,4,2012,13,14,3.99,531,14,0,2222,
3,4,2012,14,15,2.6,478,15,0,2223,
3,4,2012,15,16,3.53,500,16,0,2224,
3,4,2012,16,17,1.35,319,17,0,2225,
3,4,2012,17,18,1.21,193,18,0,2226,
3,4,2012,18,19,0,98,19,0,2227,
3,4,2012,19,20,0,34,20,0,2228,
3,4,2012,20,21,0,2,21,0,2229,
3,4,2012,21,22,0,0,22,0,2230,
3,4,2012,22,23,0,0,23,0,2231,
3,4,2012,23,24,0,0,24,0,2232,
4,4,2012,0,1,0,0,1,0,2233,
4,4,2012,1,2,0,0,2,0,2234,
4,4,2012,2,3,0,0,3,0,2235,
4,4,2012,3,4,0,0,4,0,2236,
4,4,2012,4,5,0,0,5,0,2237,
4,4,2012,5,6,0,0,6,0,2238,
4,4,2012,6,7,0,1,7,0,2239,
4,4,2012,7,8,0,35,8,0,2240,
4,4,2012,8,9,0.02,164,9,0,2241,
4,4,2012,9,10,0.3,416,10,0,2242,
4,4,2012,10,11,4.59,627,11,0,2243,
4,4,2012,11,12,7.24,791,12,0,2244,
4,4,2012,12,13,8.85,891,13,0,2245,
4,4,2012,13,14,9.47,927,14,0,2246,
4,4,2012,14,15,9.08,896,15,0,2247,
4,4,2012,15,16,7.69,799,16,0,2248,
4,4,2012,16,17,5.45,646,17,0,2249,
4,4,2012,17,18,3.01,435,18,0,2250,
4,4,2012,18,19,1.24,207,19,0,2251,
4,4,2012,19,20,0,45,20,0,2252,
4,4,2012,20,21,0,3,21,0,2253,
4,4,2012,21,22,0,0,22,0,2254,
4,4,2012,22,23,0,0,23,0,2255,
4,4,2012,23,24,0,0,24,0,2256,
5,4,2012,0,1,0,0,1,0,2257,
5,4,2012,1,2,0,0,2,0,2258,
5,4,2012,2,3,0.01,0,3,0,2259,
5,4,2012,3,4,0,0,4,0,2260,
5,4,2012,4,5,0,0,5,0,2261,
5,4,2012,5,6,0,0,6,0,2262,
5,4,2012,6,7,0,1,7,0,2263,
5,4,2012,7,8,0,37,8,0,2264,
5,4,2012,8,9,0,144,9,0,2265,
5,4,2012,9,10,0.38,423,10,0,2266,
5,4,2012,10,11,4.81,632,11,0,2267,
5,4,2012,11,12,7.38,792,12,0,2268,
5,4,2012,12,13,8.86,900,13,0,2269,
5,4,2012,13,14,7.98,831,14,0,2270,
5,4,2012,14,15,4.53,561,15,0,2271,
5,4,2012,15,16,1.73,226,16,0,2272,
5,4,2012,16,17,0.67,196,17,0,2273,
5,4,2012,17,18,0,115,18,0,2274,
5,4,2012,18,19,0,69,19,0,2275,
5,4,2012,19,20,0,22,20,0,2276,
5,4,2012,20,21,0,2,21,0,2277,
5,4,2012,21,22,0,0,22,0,2278,
5,4,2012,22,23,0,0,23,0,2279,
5,4,2012,23,24,0,0,24,0,2280,
6,4,2012,0,1,0,0,1,0,2281,
6,4,2012,1,2,0,0,2,0,2282,
6,4,2012,2,3,0,0,3,0,2283,
6,4,2012,3,4,0,0,4,0,2284,
6,4,2012,4,5,0,0,5,0,2285,
6,4,2012,5,6,0,0,6,0,2286,
6,4,2012,6,7,0,0,7,0,2287,
6,4,2012,7,8,0,8,8,0,2288,
6,4,2012,8,9,0,44,9,0,2289,
6,4,2012,9,10,0,102,10,0,2290,
6,4,2012,10,11,0.02,121,11,0,2291,
6,4,2012,11,12,0.04,191,12,0,2292,
6,4,2012,12,13,0.11,232,13,0,2293,
6,4,2012,13,14,0.27,158,14,0,2294,
6,4,2012,14,15,0.18,185,15,0,2295,
6,4,2012,15,16,0.22,175,16,0,2296,
6,4,2012,16,17,0,108,17,0,2297,
6,4,2012,17,18,0,84,18,0,2298,
6,4,2012,18,19,0,51,19,0,2299,
6,4,2012,19,20,0,31,20,0,2300,
6,4,2012,20,21,0,4,21,0,2301,
6,4,2012,21,22,0,0,22,0,2302,
6,4,2012,22,23,0,0,23,0,2303,
6,4,2012,23,24,0,0,24,0,2304,
7,4,2012,0,1,0,0,1,0,2305,
7,4,2012,1,2,0,0,2,0,2306,
7,4,2012,2,3,0,0,3,0,2307,
7,4,2012,3,4,0,0,4,0,2308,
7,4,2012,4,5,0,0,5,0,2309,
7,4,2012,5,6,0,0,6,0,2310,
7,4,2012,6,7,0,2,7,0,2311,
7,4,2012,7,8,0,40,8,0,2312,
7,4,2012,8,9,0.09,192,9,0,2313,
7,4,2012,9,10,0.3,435,10,0,2314,
7,4,2012,10,11,4.74,647,11,0,2315,
7,4,2012,11,12,7.08,783,12,0,2316,
7,4,2012,12,13,4.58,709,13,0,2317,
7,4,2012,13,14,5.31,690,14,0,2318,
7,4,2012,14,15,0.43,209,15,0,2319,
7,4,2012,15,16,0.43,187,16,0,2320,
7,4,2012,16,17,0.32,260,17,0,2321,
7,4,2012,17,18,1.26,377,18,0,2322,
7,4,2012,18,19,0.51,110,19,0,2323,
7,4,2012,19,20,0,40,20,0,2324,
7,4,2012,20,21,0,4,21,0,2325,
7,4,2012,21,22,0,0,22,0,2326,
7,4,2012,22,23,0,0,23,0,2327,
7,4,2012,23,24,0,0,24,0,2328,
8,4,2012,0,1,0,0,1,0,2329,
8,4,2012,1,2,0.04,0,2,0,2330,
8,4,2012,2,3,0,0,3,0,2331,
8,4,2012,3,4,0,0,4,0,2332,
8,4,2012,4,5,0,0,5,0,2333,
8,4,2012,5,6,0,0,6,0,2334,
8,4,2012,6,7,0,2,7,0,2335,
