DD,MM,YYYY,HH_start,HH_end_1,solar_heat_production_Mwh,solar_radiation_Wh-sqm,HH_end_2,diff_HH_end_2-1,count_of_selcted,manipulated
16,3,2012,18,19,0.01,2,19,0,1795,
16,3,2012,19,20,0.01,2,20,0,1796,
16,3,2012,20,21,0.01,2,21,0,1797,
16,3,2012,21,22,0.01,2,22,0,1798,
16,3,2012,22,23,0.01,2,23,0,1799,
16,3,2012,23,24,0.01,2,24,0,1800,
17,3,2012,0,1,0.01,2,1,0,1801,
17,3,2012,1,2,0.01,2,2,0,1802,
17,3,2012,2,3,0.01,2,3,0,1803,
17,3,2012,3,4,0.01,2,4,0,1804,
17,3,2012,4,5,0.01,2,5,0,1805,
17,3,2012,5,6,0.01,2,6,0,1806,
17,3,2012,6,7,0,1,7,0,1807,
17,3,2012,7,8,0,1,8,0,1808,
17,3,2012,8,9,0,0,9,0,1809,
17,3,2012,9,10,0,1,10,0,1810,
17,3,2012,10,11,0.01,1,11,0,1811,
17,3,2012,11,12,0.01,2,12,0,1812,
17,3,2012,12,13,0.81,138,13,0,1813,
17,3,2012,13,14,1.46,249,14,0,1814,
17,3,2012,14,15,1.09,185,15,0,1815,
17,3,2012,15,16,0.4,67,16,0,1816,
17,3,2012,16,17,0.01,2,17,0,1817,
17,3,2012,17,18,0.01,2,18,0,1818,
17,3,2012,18,19,0.01,2,19,0,1819,
17,3,2012,19,20,0.01,2,20,0,1820,
17,3,2012,20,21,0.01,2,21,0,1821,
17,3,2012,21,22,0.01,2,22,0,1822,
17,3,2012,22,23,0.01,2,23,0,1823,
17,3,2012,23,24,0.01,2,24,0,1824,
18,3,2012,0,1,0.01,2,1,0,1825,
18,3,2012,1,2,0.01,2,2,0,1826,
18,3,2012,2,3,0.01,2,3,0,1827,
18,3,2012,3,4,0.01,2,4,0,1828,
18,3,2012,4,5,0.01,2,5,0,1829,
18,3,2012,5,6,0.01,2,6,0,1830,
18,3,2012,6,7,0.01,2,7,0,1831,
18,3,2012,7,8,0.01,2,8,0,1832,
18,3,2012,8,9,0.01,2,9,0,1833,
18,3,2012,9,10,0.01,2,10,0,1834,
18,3,2012,10,11,0.01,2,11,0,1835,
18,3,2012,11,12,0.01,2,12,0,1836,
18,3,2012,12,13,0.01,2,13,0,1837,
18,3,2012,13,14,0.01,2,14,0,1838,
18,3,2012,14,15,0.01,2,15,0,1839,
18,3,2012,15,16,0.01,2,16,0,1840,
18,3,2012,16,17,0.01,2,17,0,1841,
18,3,2012,17,18,0.01,2,18,0,1842,
18,3,2012,18,19,0.01,2,19,0,1843,
18,3,2012,19,20,0.01,2,20,0,1844,
18,3,2012,20,21,0.01,2,21,0,1845,
18,3,2012,21,22,0,0,22,0,1846,
18,3,2012,22,23,0,1,23,0,1847,
18,3,2012,23,24,0,1,24,0,1848,
19,3,2012,0,1,0,0,1,0,1849,
19,3,2012,1,2,0,0,2,0,1850,
19,3,2012,2,3,0,0,3,0,1851,
19,3,2012,3,4,0,0,4,0,1852,
19,3,2012,4,5,0,0,5,0,1853,
19,3,2012,5,6,0,0,6,0,1854,
19,3,2012,6,7,0,0,7,0,1855,
19,3,2012,7,8,0,0,8,0,1856,
19,3,2012,8,9,0,0,9,0,1857,
19,3,2012,9,10,0.01,1,10,0,1858,
19,3,2012,10,11,0.01,1,11,0,1859,
19,3,2012,11,12,1.03,175,12,0,1860,
19,3,2012,12,13,1.99,340,13,0,1861,
19,3,2012,13,14,2.95,503,14,0,1862,
19,3,2012,14,15,2.41,411,15,0,1863,
19,3,2012,15,16,1.51,258,16,0,1864,
19,3,2012,16,17,0.52,89,17,0,1865,
19,3,2012,17,18,0.06,10,18,0,1866,
19,3,2012,18,19,0.01,2,19,0,1867,
19,3,2012,19,20,0.01,2,20,0,1868,
19,3,2012,20,21,0.01,2,21,0,1869,
19,3,2012,21,22,0.01,2,22,0,1870,
19,3,2012,22,23,0.01,2,23,0,1871,
19,3,2012,23,24,0.01,2,24,0,1872,
20,3,2012,0,1,0.01,2,1,0,1873,
20,3,2012,1,2,0.01,2,2,0,1874,
20,3,2012,2,3,0.01,1,3,0,1875,
20,3,2012,3,4,0,1,4,0,1876,
20,3,2012,4,5,0,1,5,0,1877,
20,3,2012,5,6,0,0,6,0,1878,
20,3,2012,6,7,0,0,7,0,1879,
20,3,2012,7,8,0,0,8,0,1880,
20,3,2012,8,9,0,0,9,0,1881,
20,3,2012,9,10,0.01,1,10,0,1882,
20,3,2012,10,11,0,1,11,0,1883,
20,3,2012,11,12,0,1,12,0,1884,
20,3,2012,12,13,0.01,2,13,0,1885,
20,3,2012,13,14,0.01,1,14,0,1886,
20,3,2012,14,15,0.01,1,15,0,1887,
20,3,2012,15,16,0.01,2,16,0,1888,
20,3,2012,16,17,0.01,2,17,0,1889,
20,3,2012,17,18,0.01,2,18,0,1890,
20,3,2012,18,19,0.01,2,19,0,1891,
20,3,2012,19,20,0.01,1,20,0,1892,
20,3,2012,20,21,0.01,2,21,0,1893,
20,3,2012,21,22,0.01,2,22,0,1894,
20,3,2012,22,23,0.01,2,23,0,1895,
20,3,2012,23,24,0.01,2,24,0,1896,
21,3,2012,0,1,0.01,2,1,0,1897,
21,3,2012,1,2,0.01,2,2,0,1898,
21,3,2012,2,3,0.01,2,3,0,1899,
21,3,2012,3,4,0.01,2,4,0,1900,
21,3,2012,4,5,0.01,2,5,0,1901,
21,3,2012,5,6,0.01,2,6,0,1902,
21,3,2012,6,7,0.01,2,7,0,1903,
21,3,2012,7,8,0,0,8,0,1904,
21,3,2012,8,9,0,0,9,0,1905,
21,3,2012,9,10,0,0,10,0,1906,
21,3,2012,10,11,2.54,433,11,0,1907,
21,3,2012,11,12,2.59,441,12,0,1908,
21,3,2012,12,13,2.16,368,13,0,1909,
21,3,2012,13,14,1.15,197,14,0,1910,
21,3,2012,14,15,1.46,249,15,0,1911,
21,3,2012,15,16,0.95,161,16,0,1912,
21,3,2012,16,17,0.3,51,17,0,1913,
21,3,2012,17,18,0.05,9,18,0,1914,
21,3,2012,18,19,0.01,2,19,0,1915,
21,3,2012,19,20,0.01,2,20,0,1916,
21,3,2012,20,21,0.01,2,21,0,1917,
21,3,2012,21,22,0.01,2,22,0,1918,
21,3,2012,22,23,0.01,2,23,0,1919,
21,3,2012,23,24,0.01,2,24,0,1920,
22,3,2012,0,1,0.01,2,1,0,1921,
22,3,2012,1,2,0.01,2,2,0,1922,
22,3,2012,2,3,0.01,1,3,0,1923,
22,3,2012,3,4,0,1,4,0,1924,
22,3,2012,4,5,0,1,5,0,1925,
22,3,2012,5,6,0,0,6,0,1926,
22,3,2012,6,7,0,0,7,0,1927,
22,3,2012,7,8,0,0,8,0,1928,
22,3,2012,8,9,0,0,9,0,1929,
22,3,2012,9,10,1.2,204,10,0,1930,
22,3,2012,10,11,2.28,389,11,0,1931,
22,3,2012,11,12,2.83,482,12,0,1932,
22,3,2012,12,13,2.91,496,13,0,1933,
22,3,2012,13,14,2.98,508,14,0,1934,
22,3,2012,14,15,2.5,426,15,0,1935,
22,3,2012,15,16,1.61,275,16,0,1936,
22,3,2012,16,17,0.63,107,17,0,1937,
22,3,2012,17,18,0.11,19,18,0,1938,
22,3,2012,18,19,0.01,2,19,0,1939,
22,3,2012,19,20,0.01,2,20,0,1940,
22,3,2012,20,21,0.01,2,21,0,1941,
22,3,2012,21,22,0.01,2,22,0,1942,
22,3,2012,22,23,0.01,2,23,0,1943,
22,3,2012,23,24,0.01,2,24,0,1944,
23,3,2012,0,1,0.01,2,1,0,1945,
23,3,2012,1,2,0.01,2,2,0,1946,
23,3,2012,2,3,0.01,2,3,0,1947,
23,3,2012,3,4,0.01,2,4,0,1948,
23,3,2012,4,5,0.01,2,5,0,1949,
23,3,2012,5,6,0.01,2,6,0,1950,
23,3,2012,6,7,0.01,1,7,0,1951,
23,3,2012,7,8,0.01,1,8,0,1952,
23,3,2012,8,9,0.01,2,9,0,1953,
23,3,2012,9,10,1.27,216,10,0,1954,
23,3,2012,10,11,2.4,409,11,0,1955,
23,3,2012,11,12,2.83,482,12,0,1956,
23,3,2012,12,13,2.86,488,13,0,1957,
23,3,2012,13,14,2.63,449,14,0,1958,
23,3,2012,14,15,2.28,389,15,0,1959,
23,3,2012,15,16,1.64,280,16,0,1960,
23,3,2012,16,17,0.61,104,17,0,1961,
23,3,2012,17,18,0.15,26,18,0,1962,
23,3,2012,18,19,0.01,2,19,0,1963,
23,3,2012,19,20,0.01,2,20,0,1964,
23,3,2012,20,21,0.01,2,21,0,1965,
23,3,2012,21,22,0.01,2,22,0,1966,
23,3,2012,22,23,0.01,2,23,0,1967,
23,3,2012,23,24,0.01,2,24,0,1968,
24,3,2012,0,1,0.01,2,1,0,1969,
24,3,2012,1,2,0.01,2,2,0,1970,
24,3,2012,2,3,0.01,2,3,0,1971,
24,3,2012,3,4,0.01,2,4,0,1972,
24,3,2012,4,5,0.01,2,5,0,1973,
24,3,2012,5,6,0.01,2,6,0,1974,
24,3,2012,6,7,0.01,2,7,0,1975,
24,3,2012,7,8,0.01,1,8,0,1976,
24,3,2012,8,9,0.01,1,9,0,1977,
24,3,2012,9,10,0,1,10,0,1978,
24,3,2012,10,11,0,1,11,0,1979,
24,3,2012,11,12,0,1,12,0,1980,
24,3,2012,12,13,0.01,1,13,0,1981,
24,3,2012,13,14,1.84,314,14,0,1982,
24,3,2012,14,15,2.49,424,15,0,1983,
24,3,2012,15,16,1.7,290,16,0,1984,
24,3,2012,16,17,0.7,119,17,0,1985,
24,3,2012,17,18,0.12,20,18,0,1986,
24,3,2012,18,19,0.01,2,19,0,1987,
24,3,2012,19,20,0.01,2,20,0,1988,
24,3,2012,20,21,0.01,2,21,0,1989,
24,3,2012,21,22,0.01,2,22,0,1990,
24,3,2012,22,23,0.01,2,23,0,1991,
24,3,2012,23,24,0.01,2,24,0,1992,
25,3,2012,0,1,0.01,2,1,0,1993,
25,3,2012,1,2,0.01,2,2,0,1994,
25,3,2012,2,3,0.01,1,3,0,1995,
25,3,2012,3,4,0.01,1,4,0,1996,
25,3,2012,4,5,0.01,2,5,0,1997,
25,3,2012,5,6,0.01,2,6,0,1998,
25,3,2012,6,7,0.01,1,7,0,1999,
25,3,2012,7,8,0.01,1,8,0,2000,
25,3,2012,8,9,0.01,1,9,0,2001,
25,3,2012,9,10,0,1,10,0,2002,
25,3,2012,10,11,1.4,239,11,0,2003,
25,3,2012,11,12,2.45,418,12,0,2004,
25,3,2012,12,13,2.82,480,13,0,2005,
25,3,2012,13,14,2.61,444,14,0,2006,
25,3,2012,14,15,2.5,426,15,0,2007,
25,3,2012,15,16,2.15,366,16,0,2008,
25,3,2012,16,17,1.49,254,17,0,2009,
25,3,2012,17,18,0.63,108,18,0,2010,
25,3,2012,18,19,0.13,23,19,0,2011,
25,3,2012,19,20,0.01,2,20,0,2012,
25,3,2012,20,21,0.01,2,21,0,2013,
25,3,2012,21,22,0.01,2,22,0,2014,
25,3,2012,22,23,0.01,2,23,0,2015,
25,3,2012,23,24,0.01,2,24,0,2016,
26,3,2012,0,1,0.01,2,1,0,2017,
26,3,2012,1,2,0.01,2,2,0,2018,
26,3,2012,2,3,0.01,2,3,0,2019,
26,3,2012,3,4,0.01,2,4,0,2020,
26,3,2012,4,5,0.01,2,5,0,2021,
26,3,2012,5,6,0.01,1,6,0,2022,
26,3,2012,6,7,0,1,7,0,2023,
26,3,2012,7,8,0.01,1,8,0,2024,
26,3,2012,8,9,0.01,1,9,0,2025,
26,3,2012,9,10,0.01,1,10,0,2026,
26,3,2012,10,11,0,0,11,0,2027,
26,3,2012,11,12,0,0,12,0,2028,
26,3,2012,12,13,0.42,72,13,0,2029,
26,3,2012,13,14,1.94,331,14,0,2030,
26,3,2012,14,15,1.06,181,15,0,2031,
26,3,2012,15,16,1.3,222,16,0,2032,
26,3,2012,16,17,1.28,219,17,0,2033,
26,3,2012,17,18,0.39,67,18,0,2034,
26,3,2012,18,19,0.11,18,19,0,2035,
26,3,2012,19,20,0.01,2,20,0,2036,
26,3,2012,20,21,0.01,2,21,0,2037,
26,3,2012,21,22,0.01,2,22,0,2038,
26,3,2012,22,23,0.01,2,23,0,2039,
26,3,2012,23,24,0.01,2,24,0,2040,
27,3,2012,0,1,0.01,2,1,0,2041,
27,3,2012,1,2,0.01,2,2,0,2042,
27,3,2012,2,3,0.01,2,3,0,2043,
27,3,2012,3,4,0.01,2,4,0,2044,
27,3,2012,4,5,0.01,2,5,0,2045,
27,3,2012,5,6,0.01,1,6,0,2046,
27,3,2012,6,7,0,1,7,0,2047,
27,3,2012,7,8,0,0,8,0,2048,
27,3,2012,8,9,0,1,9,0,2049,
27,3,2012,9,10,0,0,10,0,2050,
27,3,2012,10,11,0.6,102,11,0,2051,
27,3,2012,11,12,1.9,324,12,0,2052,
27,3,2012,12,13,2.63,448,13,0,2053,
27,3,2012,13,14,2.76,471,14,0,2054,
27,3,2012,14,15,2.52,430,15,0,2055,
27,3,2012,15,16,1.87,319,16,0,2056,
27,3,2012,16,17,0.47,81,17,0,2057,
27,3,2012,17,18,0.31,52,18,0,2058,
27,3,2012,18,19,0.18,31,19,0,2059,
27,3,2012,19,20,0.01,2,20,0,2060,
27,3,2012,20,21,0.01,2,21,0,2061,
27,3,2012,21,22,0.01,2,22,0,2062,
27,3,2012,22,23,0.01,2,23,0,2063,
27,3,2012,23,24,0.01,2,24,0,2064,
28,3,2012,0,1,0.01,2,1,0,2065,
28,3,2012,1,2,0.01,2,2,0,2066,
28,3,2012,2,3,0.01,2,3,0,2067,
28,3,2012,3,4,0.01,2,4,0,2068,
28,3,2012,4,5,0.01,2,5,0,2069,
28,3,2012,5,6,0.01,2,6,0,2070,
28,3,2012,6,7,0.01,2,7,0,2071,
28,3,2012,7,8,0.01,2,8,0,2072,
28,3,2012,8,9,0.01,2,9,0,2073,
28,3,2012,9,10,0.01,2,10,0,2074,
28,3,2012,10,11,0.65,110,11,0,2075,
28,3,2012,11,12,1.68,286,12,0,2076,
28,3,2012,12,13,2.31,394,13,0,2077,
28,3,2012,13,14,2.45,418,14,0,2078,
28,3,2012,14,15,2.19,373,15,0,2079,
28,3,2012,15,16,1.19,202,16,0,2080,
28,3,2012,16,17,0.73,125,17,0,2081,
28,3,2012,17,18,0.28,48,18,0,2082,
28,3,2012,18,19,0.05,9,19,0,2083,
28,3,2012,19,20,0.01,2,20,0,2084,
28,3,2012,20,21,0.01,2,21,0,2085,
28,3,2012,21,22,0.01,2,22,0,2086,
28,3,2012,22,23,0.01,2,23,0,2087,
28,3,2012,23,24,0.01,2,24,0,2088,
29,3,2012,0,1,0.01,2,1,0,2089,
29,3,2012,1,2,0.01,2,2,0,2090,
29,3,2012,2,3,0.01,2,3,0,2091,
29,3,2012,3,4,0.01,2,4,0,2092,
29,3,2012,4,5,0.01,2,5,0,2093,
29,3,2012,5,6,0.01,2,6,0,2094,
29,3,2012,6,7,0.01,2,7,0,2095,
29,3,2012,7,8,0.01,2,8,0,2096,
29,3,2012,8,9,0.01,2,9,0,2097,
29,3,2012,9,10,0.01,2,10,0,2098,
29,3,2012,10,11,0.01,2,11,0,2099,
29,3,2012,11,12,0.01,2,12,0,2100,
29,3,2012,12,13,0.01,2,13,0,2101,
29,3,2012,13,14,1.14,194,14,0,2102,
29,3,2012,14,15,0.03,5,15,0,2103,
29,3,2012,15,16,0.01,2,16,0,2104,
29,3,2012,16,17,0.01,2,17,0,2105,
29,3,2012,17,18,0.06,11,18,0,2106,
29,3,2012,18,19,0.01,2,19,0,2107,
29,3,2012,19,20,0.01,2,20,0,2108,
29,3,2012,20,21,0.01,2,21,0,2109,
29,3,2012,21,22,0.01,2,22,0,2110,
29,3,2012,22,23,0.01,2,23,0,2111,
29,3,2012,23,24,0.01,2,24,0,2112,
30,3,2012,0,1,0.01,2,1,0,2113,
30,3,2012,1,2,0.01,2,2,0,2114,
30,3,2012,2,3,0.01,2,3,0,2115,
30,3,2012,3,4,0.01,2,4,0,2116,
30,3,2012,4,5,0.01,2,5,0,2117,
30,3,2012,5,6,0.01,2,6,0,2118,
30,3,2012,6,7,0,1,7,0,2119,
30,3,2012,7,8,0.01,1,8,0,2120,
30,3,2012,8,9,0.01,2,9,0,2121,
30,3,2012,9,10,0.01,2,10,0,2122,
30,3,2012,10,11,0.89,152,11,0,2123,
30,3,2012,11,12,2.15,366,12,0,2124,
30,3,2012,12,13,2.69,459,13,0,2125,
30,3,2012,13,14,2.7,461,14,0,2126,
30,3,2012,14,15,2.38,406,15,0,2127,
30,3,2012,15,16,1.88,320,16,0,2128,
30,3,2012,16,17,1.23,210,17,0,2129,
30,3,2012,17,18,0.39,66,18,0,2130,
30,3,2012,18,19,0.12,20,19,0,2131,
30,3,2012,19,20,0.01,2,20,0,2132,
30,3,2012,20,21,0.01,2,21,0,2133,
30,3,2012,21,22,0.01,2,22,0,2134,
30,3,2012,22,23,0.01,2,23,0,2135,
30,3,2012,23,24,0.01,2,24,0,2136,
31,3,2012,0,1,0.01,2,1,0,2137,
31,3,2012,1,2,0.01,2,2,0,2138,
31,3,2012,2,3,0.01,2,3,0,2139,
31,3,2012,3,4,0.01,2,4,0,2140,
31,3,2012,4,5,0.01,2,5,0,2141,
31,3,2012,5,6,0.01,2,6,0,2142,
31,3,2012,6,7,0.01,2,7,0,2143,
31,3,2012,7,8,0.01,2,8,0,2144,
31,3,2012,8,9,0.01,2,9,0,2145,
31,3,2012,9,10,0.01,2,10,0,2146,
31,3,2012,10,11,0.01,1,11,0,2147,
31,3,2012,11,12,1.2,205,12,0,2148,
31,3,2012,12,13,2.58,440,13,0,2149,
31,3,2012,13,14,1.66,284,14,0,2150,
31,3,2012,14,15,2.21,376,15,0,2151,
31,3,2012,15,16,2.04,348,16,0,2152,
31,3,2012,16,17,1.36,233,17,0,2153,
31,3,2012,17,18,0.48,82,18,0,2154,
31,3,2012,18,19,0.12,21,19,0,2155,
31,3,2012,19,20,0.01,2,20,0,2156,
31,3,2012,20,21,0.01,2,21,0,2157,
31,3,2012,21,22,0.01,1,22,0,2158,
31,3,2012,22,23,0.01,1,23,0,2159,
31,3,2012,23,24,0.01,1,24,0,2160,
1,4,2012,0,1,0.01,2,1,0,2161,
1,4,2012,1,2,0.01,2,2,0,2162,
1,4,2012,2,3,0.01,2,3,0,2163,
1,4,2012,3,4,0.01,2,4,0,2164,
1,4,2012,4,5,0.01,2,5,0,2165,
1,4,2012,5,6,0.01,1,6,0,2166,
1,4,2012,6,7,0,1,7,0,2167,
1,4,2012,7,8,0,0,8,0,2168,
1,4,2012,8,9,0,0,9,0,2169,
1,4,2012,9,10,0,0,10,0,2170,
1,4,2012,10,11,0.22,37,11,0,2171,
1,4,2012,11,12,0.43,72,12,0,2172,
1,4,2012,12,13,0.02,3,13,0,2173,
1,4,2012,13,14,0.69,117,14,0,2174,
1,4,2012,14,15,0.45,77,15,0,2175,
1,4,2012,15,16,0.01,2,16,0,2176,
1,4,2012,16,17,0.01,2,17,0,2177,
1,4,2012,17,18,0.01,2,18,0,2178,
1,4,2012,18,19,0.01,2,19,0,2179,
1,4,2012,19,20,0.01,2,20,0,2180,
1,4,2012,20,21,0.01,2,21,0,2181,
1,4,2012,21,22,0.01,2,22,0,2182,
1,4,2012,22,23,0.01,2,23,0,2183,
1,4,2012,23,24,0.01,2,24,0,2184,
2,4,2012,0,1,0.01,2,1,0,2185,
2,4,2012,1,2,0.01,2,2,0,2186,
2,4,2012,2,3,0.01,1,3,0,2187,
2,4,2012,3,4,0,0,4,0,2188,
2,4,2012,4,5,0,0,5,0,2189,
2,4,2012,5,6,0,0,6,0,2190,
2,4,2012,6,7,0,0,7,0,2191,
2,4,2012,7,8,0,0,8,0,2192,
2,4,2012,8,9,0,0,9,0,2193,
2,4,2012,9,10,0,0,10,0,2194,
2,4,2012,10,11,0.15,26,11,0,2195,
2,4,2012,11,12,1.22,208,12,0,2196,
2,4,2012,12,13,0.32,55,13,0,2197,
2,4,2012,13,14,1.26,215,14,0,2198,
2,4,2012,14,15,1.1,187,15,0,2199,
2,4,2012,15,16,1.18,201,16,0,2200,
2,4,2012,16,17,1.07,182,17,0,2201,
2,4,2012,17,18,0.01,2,18,0,2202,
2,4,2012,18,19,0,0,19,0,2203,
2,4,2012,19,20,0,0,20,0,2204,
2,4,2012,20,21,0,0,21,0,2205,
2,4,2012,21,22,0,1,22,0,2206,
2,4,2012,22,23,0,0,23,0,2207,
2,4,2012,23,24,0.01,1,24,0,2208,
3,4,2012,0,1,0,1,1,0,2209,
3,4,2012,1,2,0,1,2,0,2210,
3,4,2012,2,3,0,1,3,0,2211,
3,4,2012,3,4,0,0,4,0,2212,
3,4,2012,4,5,0,0,5,0,2213,
3,4,2012,5,6,0,0,6,0,2214,
3,4,2012,6,7,0,0,7,0,2215,
3,4,2012,7,8,0,0,8,0,2216,
3,4,2012,8,9,0,0,9,0,2217,
3,4,2012,9,10,0,0,10,0,2218,
3,4,2012,10,11,0,0,11,0,2219,
3,4,2012,11,12,0.27,45,12,0,2220,
3,4,2012,12,13,0.33,57,13,0,2221,
3,4,2012,13,14,0.32,54,14,0,2222,
3,4,2012,14,15,0.73,124,15,0,2223,
3,4,2012,15,16,0.47,79,16,0,2224,
3,4,2012,16,17,0.01,1,17,0,2225,
3,4,2012,17,18,0,1,18,0,2226,
3,4,2012,18,19,0,0,19,0,2227,
3,4,2012,19,20,0,0,20,0,2228,
3,4,2012,20,21,0,0,21,0,2229,
3,4,2012,21,22,0,1,22,0,2230,
3,4,2012,22,23,0,1,23,0,2231,
3,4,2012,23,24,0.01,1,24,0,2232,
4,4,2012,0,1,0.01,1,1,0,2233,
4,4,2012,1,2,0.01,1,2,0,2234,
4,4,2012,2,3,0.01,1,3,0,2235,
4,4,2012,3,4,0.01,1,4,0,2236,
4,4,2012,4,5,0.01,1,5,0,2237,
4,4,2012,5,6,0.01,1,6,0,2238,
4,4,2012,6,7,0,0,7,0,2239,
4,4,2012,7,8,0,0,8,0,2240,
4,4,2012,8,9,0,0,9,0,2241,
4,4,2012,9,10,0,0,10,0,2242,
4,4,2012,10,11,0,0,11,0,2243,
4,4,2012,11,12,0.68,116,12,0,2244,
4,4,2012,12,13,2.01,343,13,0,2245,
4,4,2012,13,14,1.52,259,14,0,2246,
4,4,2012,14,15,2.39,408,15,0,2247,
4,4,2012,15,16,2.03,347,16,0,2248,
4,4,2012,16,17,1.49,254,17,0,2249,
4,4,2012,17,18,0.56,95,18,0,2250,
4,4,2012,18,19,0.06,11,19,0,2251,
4,4,2012,19,20,0,1,20,0,2252,
4,4,2012,20,21,0,0,21,0,2253,
4,4,2012,21,22,0.01,1,22,0,2254,
4,4,2012,22,23,0.01,1,23,0,2255,
4,4,2012,23,24,0.01,1,24,0,2256,
5,4,2012,0,1,0.01,1,1,0,2257,
5,4,2012,1,2,0.01,1,2,0,2258,
5,4,2012,2,3,0.01,1,3,0,2259,
5,4,2012,3,4,0,1,4,0,2260,
5,4,2012,4,5,0,0,5,0,2261,
5,4,2012,5,6,0,0,6,0,2262,
5,4,2012,6,7,0,0,7,0,2263,
5,4,2012,7,8,0,0,8,0,2264,
5,4,2012,8,9,0,0,9,0,2265,
5,4,2012,9,10,0.12,21,10,0,2266,
5,4,2012,10,11,1.76,300,11,0,2267,
5,4,2012,11,12,2.72,464,12,0,2268,
5,4,2012,12,13,3.16,539,13,0,2269,
5,4,2012,13,14,3.38,576,14,0,2270,
5,4,2012,14,15,3.23,551,15,0,2271,
5,4,2012,15,16,2.69,459,16,0,2272,
5,4,2012,16,17,1.78,303,17,0,2273,
5,4,2012,17,18,0.69,118,18,0,2274,
5,4,2012,18,19,0.1,17,19,0,2275,
5,4,2012,19,20,0.01,2,20,0,2276,
5,4,2012,20,21,0.01,2,21,0,2277,
5,4,2012,21,22,0.01,1,22,0,2278,
5,4,2012,22,23,0.01,1,23,0,2279,
5,4,2012,23,24,0.01,2,24,0,2280,
6,4,2012,0,1,0.01,2,1,0,2281,
6,4,2012,1,2,0.01,2,2,0,2282,
6,4,2012,2,3,0.01,1,3,0,2283,
6,4,2012,3,4,0.01,1,4,0,2284,
6,4,2012,4,5,0.01,1,5,0,2285,
6,4,2012,5,6,0,0,6,0,2286,
6,4,2012,6,7,0,1,7,0,2287,
6,4,2012,7,8,0,0,8,0,2288,
6,4,2012,8,9,0,0,9,0,2289,
6,4,2012,9,10,0,0,10,0,2290,
6,4,2012,10,11,0,0,11,0,2291,
6,4,2012,11,12,0,0,12,0,2292,
6,4,2012,12,13,0,1,13,0,2293,
6,4,2012,13,14,0.01,1,14,0,2294,
6,4,2012,14,15,0,1,15,0,2295,
6,4,2012,15,16,0,0,16,0,2296,
6,4,2012,16,17,0,0,17,0,2297,
6,4,2012,17,18,0,0,18,0,2298,
6,4,2012,18,19,0,0,19,0,2299,
6,4,2012,19,20,0,0,20,0,2300,
6,4,2012,20,21,0,0,21,0,2301,
6,4,2012,21,22,0,0,22,0,2302,
6,4,2012,22,23,0,0,23,0,2303,
6,4,2012,23,24,0,0,24,0,2304,
7,4,2012,0,1,0,0,1,0,2305,
7,4,2012,1,2,0,0,2,0,2306,
7,4,2012,2,3,0,0,3,0,2307,
7,4,2012,3,4,0,0,4,0,2308,
7,4,2012,4,5,0,0,5,0,2309,
7,4,2012,5,6,0,0,6,0,2310,
7,4,2012,6,7,0,0,7,0,2311,
7,4,2012,7,8,0,0,8,0,2312,
7,4,2012,8,9,0,0,9,0,2313,
7,4,2012,9,10,0,0,10,0,2314,
7,4,2012,10,11,0,0,11,0,2315,
7,4,2012,11,12,1.98,338,12,0,2316,
7,4,2012,12,13,2.84,485,13,0,2317,
7,4,2012,13,14,3.2,546,14,0,2318,
7,4,2012,14,15,3.07,524,15,0,2319,
7,4,2012,15,16,2.51,428,16,0,2320,
7,4,2012,16,17,1.57,268,17,0,2321,
7,4,2012,17,18,0.44,75,18,0,2322,
7,4,2012,18,19,0.01,1,19,0,2323,
7,4,2012,19,20,0.01,2,20,0,2324,
7,4,2012,20,21,0.01,2,21,0,2325,
7,4,2012,21,22,0.01,2,22,0,2326,
7,4,2012,22,23,0.01,2,23,0,2327,
7,4,2012,23,24,0.01,2,24,0,2328,
8,4,2012,0,1,0.01,1,1,0,2329,
8,4,2012,1,2,0.01,2,2,0,2330,
8,4,2012,2,3,0.01,2,3,0,2331,
8,4,2012,3,4,0.01,1,4,0,2332,
8,4,2012,4,5,0.01,1,5,0,2333,
8,4,2012,5,6,0,1,6,0,2334,
8,4,2012,6,7,0,1,7,0,2335,
8,4,2012,7,8,0,0,8,0,2336,
8,4,2012,8,9,0,0,9,0,2337,
8,4,2012,9,10,0,0,10,0,2338,
8,4,2012,10,11,1.65,281,11,0,2339,
8,4,2012,11,12,2.68,458,12,0,2340,
8,4,2012,12,13,3.08,526,13,0,2341,
8,4,2012,13,14,3.27,558,14,0,2342,
8,4,2012,14,15,3.11,530,15,0,2343,
8,4,2012,15,16,2.56,437,16,0,2344,
8,4,2012,16,17,1.74,296,17,0,2345,
8,4,2012,17,18,0.41,69,18,0,2346,
8,4,2012,18,19,0.01,2,19,0,2347,
8,4,2012,19,20,0.01,2,20,0,2348,
8,4,2012,20,21,0.01,1,21,0,2349,
8,4,2012,21,22,0,0,22,0,2350,
8,4,2012,22,23,0,0,23,0,2351,
8,4,2012,23,24,0,0,24,0,2352,
9,4,2012,0,1,0,0,1,0,2353,
9,4,2012,1,2,0,0,2,0,2354,
9,4,2012,2,3,0,0,3,0,2355,
9,4,2012,3,4,0,0,4,0,2356,
9,4,2012,4,5,0,0,5,0,2357,
9,4,2012,5,6,0,0,6,0,2358,
9,4,2012,6,7,0,0,7,0,2359,
9,4,2012,7,8,0,0,8,0,2360,
9,4,2012,8,9,0,0,9,0,2361,
